"index","Title","Summary","Enrollment","Stars","Rating","Link"
4286,PMP Exam Simulator-Knowledge area Wise Questions; PMBOK6,Highly realistic most commonly asked scenario based Questions from Each Knowledge Area of PMBOK 6,1148,2.8,41,https://www.udemy.com/course/pmp-exam-simulator-knowledge-area-wise-questions-pmbok6-x/
4287,First Time Leaders: set the right foundations!,Very first weeks into the job,1802,3.9,41,https://www.udemy.com/course/leadership-fundamentals-for-first-time-leaders/
4288,Zoom New User Course - From Newbie to Pro in Two Hours,"Zoom Quick Start Course for New Users - How to Use Zoom, Join Meetings, Change Zoom Backgrounds and Prevent Zoombombing",275,4.5,41,https://www.udemy.com/course/how-to-zoom/
4289,Sales Funnels Mastery: 20 Sales Funnels That Boost Sales,"Learn to create highly converting sales, increase sales quickly through email marketing, proven concepts & sales funnels",4192,3.8,41,https://www.udemy.com/course/20-sales-funnels-that-will-change-your-business-10x-sales/
4290,Forex Trading Mastery: Take The Stress Away From Forex Vol.2,Forex Trading for Beginners Avoiding The Common Mistakes Understanding The True Facts You wish You Knew,1162,4.2,41,https://www.udemy.com/course/forex-trading-for-beginners-vol-2-a-forex-trading-guide/
4291,Sales and Marketing for Freelancers (Updated for COVID-19),The Complete Guide. Sales and Marketing techniques and strategies for the Entrepreneur and Freelancer,4358,3.9,41,https://www.udemy.com/course/sales-and-marketing-for-freelancers/
4292,"Income Statement Reading, Interpretation & Analysis in 2020",Basics of How to Interpret and Analyze Year End Income Statements For Companies. Profit and Loss Statement Analysis.,962,3.6,41,https://www.udemy.com/course/interpreting-and-analyzing-year-end-income-statements-basics/
4293,AMAZON FBA - Private Label Products Launch - Rank - Crush It,You Will Learn WhatTop Sellers Like Me and Other's use On Amazon Today - To Launch - Rank - Scale & Get Killer Reviews,1496,3.4,41,https://www.udemy.com/course/amazon-privet-label-launch-elite-masters-class-rank-now-j/
4294,Successful Project Manager,Do you want to success in your projects? Are you willing to become better project manager?,4367,3.8,41,https://www.udemy.com/course/successful-project-manager/
4295,Trading Psychology Made Easy: Conquer Your Fear in Trading,"Trade Forex,Stocks, and Futures With Courage and Confidence",177,4.4,42,https://www.udemy.com/course/trading-psychology-made-easyconquer-your-fear-in-trading/
4296,Professional Trader. Stock Trading. Forex. Day Trading.,"Forex, stocks, cryptocurrency. You will learn how to trade profitably on any financial market.",3384,2.7,41,https://www.udemy.com/course/trader-profession/
4297,Financial modeling: Build a multiples equity valuation model,Financial modeling: Learn to do business valuation of any company using the Relative Multiple valuation technique,745,3.0,41,https://www.udemy.com/course/how-to-do-a-multiples-based-valuation-of-a-company/
4300,Business Analysis Competencies: Professional Effectiveness,Business Analysis Certification Program (IIBA - ECBA Certification),8067,4.2,41,https://www.udemy.com/course/business-analysis-competencies-professional-effectiveness/
4301,New Home Construction 7 of 8,"Mechanical Systems - Plumbing, Electrical, Heating and Air-Conditioning",371,4.6,41,https://www.udemy.com/course/new-home-construction-7-of-8/
4302,Selling under COVID19 lockdown,"Recover your pipeline, keeping finding opportunities, cold call prospects at home and keep closing deals under lockdown!",235,4.6,41,https://www.udemy.com/course/pandemic-proof-cold-calling-and-selling/
4303,Product Management: Building Great Products,A step-by-step guide to design-led product management,172,4.3,41,https://www.udemy.com/course/product-management-building-great-products/
4304,Complexity Management: an introduction,Navigating a complex world,247,4.5,41,https://www.udemy.com/course/complexity-management/
4305,Find your niche,Explore and discover your niche AND take the next step!,3007,3.5,41,https://www.udemy.com/course/find-your-niche/
4306,Pre-University Business Course (Includes Oxford Diploma),Business Diploma (Includes Business English course),7430,4.3,41,https://www.udemy.com/course/egg-timer-igcse-business-studies/
4307,Managing Project Work (PMI - PMP),Project Management Professional Certification Program (PMI-PMP),5697,4.7,41,https://www.udemy.com/course/managing-project-work-pmi-pmp/
4308,Job Interviews - Prepare for Success,Master the interview preparation and secure your next new job,5031,4.2,40,https://www.udemy.com/course/job-interviews-prepare-for-success/
4309,eBay Selling Home Business Powerseller Secrets and Hacks,Tricks of the trade that I have learned during the past 15 years!,1868,4.5,40,https://www.udemy.com/course/ebay-selling-home-business-powerseller-secrets-and-hacks/
4310,Sales Training: Master Your Sales Pitch,KickAss Sales Pitch: Sales Training Course; Sales Skills; Selling Techniques; Sales Strategies for B2B & B2C,2183,4.1,40,https://www.udemy.com/course/presentations/
4311,Agile Scrum: Learn to use Scrum for Beginners,Overview of Agile Scrum for Beginners in a short & simple way. This course has been designed to learn Scrum quickly.,2498,3.9,40,https://www.udemy.com/course/agile-scrum-for-beginners/
4312,Blockchain Basics – Understand Blockchain & its Applications,Blockchain and Blockchain Applications Explained for Beginners and Intermediates,1783,4.7,40,https://www.udemy.com/course/blockchain-basics-chaptr/
4313,Sexual Harassment Training for Managers,"Learn how to create a safe, secure, and inclusive work environment",178,4.4,41,https://www.udemy.com/course/sexual-harassment-training-for-managers/
4314,iBooks Author Essentials+ Training,"The complete guide to using iBooks Author to create and publish stunning, interactive ebooks.",518,4.1,40,https://www.udemy.com/course/ibooks-author-essentials-training/
4315,Build a Popular & Powerful Business or Personal Brand Online,"Start a business or personal brand online, establish your authority, and become a star blogger.",875,4.0,40,https://www.udemy.com/course/empire-in-a-box-build-a-brand/
4316,Public Relations: Crisis Communications Oil and Gas Industry,Public Relations: Oil/Gas/Chemical executives will learn step-by-step what to do with the news media before a crisis,3437,5.0,40,https://www.udemy.com/course/crisis-communications-training-for-oil-and-gas-executives/
4317,Selling Products Locally: Learn to Sell Your Products Online,Learn to sell your products via Facebook Marketplace & other local online listing sites and learn to flip products,1942,4.2,40,https://www.udemy.com/course/facebook-marketplace-masterclass-the-complete-course/
4318,Introduction to PMP® - Project Management Professional Exam,Learn the Essentials about the PMP® Exam and Get on the Right Mindset to Pass It on Your First Try!,777,3.5,40,https://www.udemy.com/course/unlockpmp/
4319,"Leadership Mastery: Simple, Uncommon Leadership Strategies",Learn leadership from a leader who worked with Fortune 500 CEOs to make decisions about millions of dollars daily,2160,4.4,40,https://www.udemy.com/course/leadership-skills-development-and-management-training-and-coaching/
4320,Operationalizing COSO,This course examines the COSO attributes and 17 components and speak to what procedures need to be considered.,163,4.0,40,https://www.udemy.com/course/operationalizing-coso/
4321,Professional Business Email Writing Skills for ESL Speakers,Effective writing skills and techniques for business professionals seeking to write accurate and convincing emails,258,3.5,40,https://www.udemy.com/course/excellent-emails-for-esl-speakers/
4322,Creating a Project Budget (PMI - PMP),Project Management Professional Certification Program (PMI-PMP),7091,4.4,40,https://www.udemy.com/course/creating-a-project-budget-pmi-pmp/
4323,Ultimate Network Marketing Recruiting Success System,Add more people to your network marketing business this week using this five-part ultimate recruiting success system.,214,4.6,40,https://www.udemy.com/course/ultimate-network-marketing-recruiting-success-system/
4324,Fundraising Success: Board Engagement & Empowerment,"How to educate, engage & empower your board in fundraising for your nonprofit organization.",319,4.3,41,https://www.udemy.com/course/fundraising-success-board-engagement-empowerment/
4325,Learn Forex Trading Now! .. climb advanced Forex peaks fast,"This Forex trading course will teach you all you need in a fast, easy way. Forex trading as it should be. Go Forex way",2326,4.3,40,https://www.udemy.com/course/success-in-forex-trading-revealed-with-2017-live-examples/
4326,Forex - Catch the Big Market Moves in Forex,How to Predict and Enter the Big Market Moves in Forex.,273,3.7,40,https://www.udemy.com/course/how-to-catch-the-big-market-moves-in-forex/
4327,"Customer Service, Customer Support, And Customer Experience","Customer service, customer support, and customer experience training. Loyal clients through world-class customer service",994,4.7,40,https://www.udemy.com/course/how-to-find-your-voice-the-resonates-with-your-customers/
4328,Powerful Corporate & Business Strategy Taught in MBA's,"Access Now Powerful Knowledge necessary to Succeed in the Market, Design your Strategy and Find Business Opportunities!",9048,4.3,40,https://www.udemy.com/course/corporate-business-strategy-find-business-opportunities/
4329,Diving into Data: SQL,"SQL Fundamentals for MBAs, Professionals & Start-ups",4405,4.3,40,https://www.udemy.com/course/mbasql-diving-into-data/
4330,OKRs: The Complete course for better planning & goal-setting,Learn OKR framework to set & manage your goals and plans. Gain real world OKR insights (via Examples and Case studies),118,4.4,40,https://www.udemy.com/course/okrs-the-complete-course/
4331,Level 2- Quantitative Methods,"Level II of the CFA® Program offered by CFA Institute, USA. This course covers the readings on Quantitative Methods.",168,4.5,40,https://www.udemy.com/course/cfa-level-2-quantitative-methods/
4332,Accounting 201: Advanced Accounts Payable Concepts and Tools,Advanced Accounts Payable - Learn how to reduce expenditure and use time efficiently in your Accounts Payable department,669,3.9,40,https://www.udemy.com/course/learn-advanced-accounts-payable-save-money-and-time/
4333,Selling on Amazon - Tips & Strategies to Increase Sales NOW!,"Top 10 Areas you Need to know before you begin selling on Amazon. Increase Reviews, Feedback & Win the buy box more ofte",2391,3.2,40,https://www.udemy.com/course/how-to-sell-on-amazon-basics/
4334,Options Trading - Calendar Spread Course for Every Trader,One of the Most Consistent Options Trading Spread known as Calendar Spread. How to Manage a Calendar and How to Adjust.,1318,4.1,40,https://www.udemy.com/course/options-trading-calendar-spread-course-for-every-trader/
