"index","Title","Summary","Enrollment","Stars","Rating","Link"
3155,Ethereum Developer Masterclass | Blockchain Development,"The complete developer course on Ethereum Smart Contract Development with front end integration, security & unit testing",5,5.0,1,https://www.udemy.com/course/ethereum-developer-masterclass/
3156,"Market Profile, The Macro Trader","Market Profile Macro Investing, A Professional Look",7,3.5,1,https://www.udemy.com/course/market-profile-the-macro-trader/
3157,CFA / FRM - Derivatives a detailed preparation guide,"This course provides detailed overview for University students taking Derivatives course or CFA Level 1, 2 and 3 Student",245,3.5,1,https://www.udemy.com/course/cfa-derivatives-a-detailed-preparation-guide/
3158,Personal Finance Masterclass,Take Control Of Your Finances,425,4.0,1,https://www.udemy.com/course/personal-finance-z/
3160,Massachusetts Residents Apply To 327 Grants & Free Services,"Largest Source To Apply for Government Grants, Forgivable Loans, Free Services & Financial Assistance in Massachetts",2,0.0,0,https://www.udemy.com/course/massachusetts-residents-guide-to-govt-financial-assistance/
3161,Financial Understanding and Psychological Implications,In-Depth Understanding of Value and its Psychological Integration within Humans and Capital Markets,4,0.0,0,https://www.udemy.com/course/finance_psychology/
3162,Stock Market Go From Noob To Elite,n/a,0,0.0,0,https://www.udemy.com/course/stock-market-go-from-noob-to-elite/
3163,Learn to buy: Stop making emotional purchases,Emotions and benjamins don't mix,0,0.0,0,https://www.udemy.com/course/learn-to-buy-stop-making-emotional-purchases/
3164,Corporation Accounting-Practice Test,"Test questions-Corporate accounting-Issuing stock, closing retained earnings, recording dividends, treasury stock",758,0.0,0,https://www.udemy.com/course/corporation-accounting-practice-test/
3165,Blockchain and Bitcoin for the Absolute Novice. ,The Beginners guide to understanding the Internet of Money,1,0.0,0,https://www.udemy.com/course/blockchain-and-bitcoin-for-the-absolute-novice/
3166,Actors & Money,Learn everything you need to know about your Actor Finances in 14 Days!,1,0.0,0,https://www.udemy.com/course/actors-money/
3167,Trade to Win.,Place trades successfully by recognising trends and time frames accurately.,3,0.0,0,https://www.udemy.com/course/stock-trading-demystified/
3168,Simple Guide to Crypto Investing,Learn everything you need to know in just over an hour!,0,0.0,0,https://www.udemy.com/course/simple-guide-to-crypto-investing/
3169,The Trading Academy Trading Course,A guide to a simple way of understanding and profiting from the financial markets.,2,0.0,0,https://www.udemy.com/course/the-trading-academy-trading-course/
3170,Getting Started With QuickBooks Online,A Broad Overview of QuickBooks Online,1,0.0,0,https://www.udemy.com/course/getting-started-with-quickbooks-online/
3171,Accounting principles,"Understand and learn to build financial statements, in approximately two hours",29,0.0,0,https://www.udemy.com/course/accounting-principles/
3172,Corporate Capital Raising,This course provides information about the types of capital and how to structure debt and equity capital investments.,17,0.0,0,https://www.udemy.com/course/corporate-capital-raising/
3173,Guide to Banking and Money Transactions for Teenagers,Understand how banks work and how to utilize them smartly for financial health,158,0.0,0,https://www.udemy.com/course/guide-to-banking-and-money-transactions-for-teenagers/
3174,New Jersey Residents: Apply To 327 Grants and Free Services,"Largest Source To Apply for Government Grants, Forgivable Loans, Free Services & Financial Assistance in New Jersey",0,0.0,0,https://www.udemy.com/course/new-jersey-residents-apply-to-327-grants-and-free-servcies/
3175,Crypto Cash,"Giving you a basic rundown on cryptocurrencies, so that you can make an informed decision!",1,0.0,0,https://www.udemy.com/course/crypto-cash/
3176,The Ultimate Guide To Value Investing,"Value Investing 101: Master The Secrets of Value Investing, Learn To Successfully Value Invest In The Stock Market",294,0.0,0,https://www.udemy.com/course/the-ultimate-value-investing-mastery-course/
3177,Basic Financial Management for First-time Entrepreneurs,A simple guide to assessing your enterprise’s financial needs and for staying on top of your finances,0,0.0,0,https://www.udemy.com/course/basic-financial-management-for-first-time-entrepreneurs/
3178,Credit Repair from A-Z with Letter Templates,Credit repair on your own,2,0.0,0,https://www.udemy.com/course/credit-repair-from-a-z-with-letter-templates/
3179,Investing in Cryptocurrencies-A Whiteboard Explanation,Learn Cryptocurrency investing from Financial Advisors,1,0.0,0,https://www.udemy.com/course/investing-in-cryptocurrencies-a-whiteboard-explanation/
3180,How to Trade in Stock market,"Risk return management skills, trading plan, live trading, trading strategies included.",1,0.0,0,https://www.udemy.com/course/how-to-trade-in-stock-market/
3181,Forex MACD Secret Strategy,Be Pro MACD Trader,3,0.0,0,https://www.udemy.com/course/forex-macd-secret-strategy/
3182,ACA Accounting Exam Masterclass,Learn how to ace the ACA Accounting exam,0,0.0,0,https://www.udemy.com/course/aca-accounting/
3183,Millennials: Invest or pay down debt,Nobody got wealthy paying down debt...,1,0.0,0,https://www.udemy.com/course/millennials-invest-or-pay-down-debt/
3184,Accounting for Financial Instruments under ASPE,Accelerate your financial accounting knowledge of financial instruments under Canadian GAAP,1,0.0,0,https://www.udemy.com/course/accounting-for-financial-instruments-under-aspe/
3185,Actors & Money,Learn everything you need to know about your Actor Finances in 14 Days!,1,0.0,0,https://www.udemy.com/course/actors-money/
3186,How to Trade in Stock market,"Risk return management skills, trading plan, live trading, trading strategies included.",1,0.0,0,https://www.udemy.com/course/how-to-trade-in-stock-market/
3187,Credit Repair from A-Z with Letter Templates,Credit repair on your own,2,0.0,0,https://www.udemy.com/course/credit-repair-from-a-z-with-letter-templates/
3188,Investing in Cryptocurrencies-A Whiteboard Explanation,Learn Cryptocurrency investing from Financial Advisors,1,0.0,0,https://www.udemy.com/course/investing-in-cryptocurrencies-a-whiteboard-explanation/
3189,Advanced Order Flow Trading,"Trading the DOM, Order Book",47,0.0,0,https://www.udemy.com/course/advanced-order-flow-trading/
3190,Personal Finance | Budgeting And Saving | Kakeibo Method,"Manage Your Personal Finances, Save More, Forecast Better With The Kakeibo Method.",3,0.0,0,https://www.udemy.com/course/kakeibo-method-personal-finance-budgeting-and-saving/
3191,The A-Z™ FINANCIAL Bootcamp 2020 (A-Z >Financials+TallyERP9),"A-Z ------> (Book-Keeping, Tally.ERP9, Preparing>Analyzing>Auditing Financial Statements, Manipulating Profits/Loss/Tax)",10,0.0,0,https://www.udemy.com/course/the-a-z-financial-bootcamp-2020-accounting-tallyerp9/
3192,Smart Contracts In Plain English,Cointelligence Academy is pleased to offer a smart contract focused course.,1,0.0,0,https://www.udemy.com/course/smart-contracts-in-plain-english/
3195,How To Retire Comfortably,What you need to know to be prudent with your finances and to be able to retire comfortably.,4,0.0,0,https://www.udemy.com/course/prudent-money-project/
3196,Investing in the Stock Market,Active + Passive Investing,3,0.0,0,https://www.udemy.com/course/investing-in-the-stock-market/
3197,BASICS OF ACCOUNTING (INDIAN),Learn Basic Accounting,2,0.0,0,https://www.udemy.com/course/basics-of-accounting-indian/
3198,Introduction to Trading and Investing ~ Forbes Teacher,A full trading course that teaches you everything you need to get started in your trading career.,3,0.0,0,https://www.udemy.com/course/introduction-to-trading-and-investing-forbes-teacher/
3199,Personal Finance 101,Anyone who is interested in learning and managing personal finances.,3,0.0,0,https://www.udemy.com/course/personal-finance-course/
3200,Introduction to Trading and Investing ~ Forbes Teacher,A full trading course that teaches you everything you need to get started in your trading career.,3,0.0,0,https://www.udemy.com/course/introduction-to-trading-and-investing-forbes-teacher/
3201,Personal Finance 101,Anyone who is interested in learning and managing personal finances.,3,0.0,0,https://www.udemy.com/course/personal-finance-course/
3202,Advanced Order Flow Trading,"Trading the DOM, Order Book",47,0.0,0,https://www.udemy.com/course/advanced-order-flow-trading/
3203,Personal Finance | Budgeting And Saving | Kakeibo Method,"Manage Your Personal Finances, Save More, Forecast Better With The Kakeibo Method.",3,0.0,0,https://www.udemy.com/course/kakeibo-method-personal-finance-budgeting-and-saving/
3204,The A-Z™ FINANCIAL Bootcamp 2020 (A-Z >Financials+TallyERP9),"A-Z ------> (Book-Keeping, Tally.ERP9, Preparing>Analyzing>Auditing Financial Statements, Manipulating Profits/Loss/Tax)",10,0.0,0,https://www.udemy.com/course/the-a-z-financial-bootcamp-2020-accounting-tallyerp9/
3205,Smart Contracts In Plain English,Cointelligence Academy is pleased to offer a smart contract focused course.,1,0.0,0,https://www.udemy.com/course/smart-contracts-in-plain-english/
3206,Basic Bookkeeping: An introduction of accounting,Keep track of your business by becoming familiar with accounting system and methods,0,0.0,0,https://www.udemy.com/course/basic-bookkeeping-an-introduction-of-accounting/
3207,Last Minute CFA Mastery,For the Level 1 CFA Exam,2,0.0,0,https://www.udemy.com/course/last-minute-cfa-mastery/
3208,"3Keys 2Success",Presented by CSTrading,0,0.0,0,https://www.udemy.com/course/3keys2success/
3209,MetaTrader 5 Trading Robot Without Programming Knowledge,How to Make Money by Investing in the Stock Market and Forex,1,0.0,0,https://www.udemy.com/course/metatrader-5-trading-robot-without-programming-knowledge/
3210,PayPal For (Beginners): Fast Track Training,"20-Part Result-Oriented PayPal Video Training For Beginners",0,0.0,0,https://www.udemy.com/course/paypal-for-beginners-fast-track-training/
3211,CGSS CHAPTER 4 - SANCTIONS SCREENING - 100 MCQs,Certified Global Sanctions Specialist (CGSS) - Chapter 4 - Sanctions Screening- 100 MCQs,11,0.0,0,https://www.udemy.com/course/cgsschap4512100/
3212,Money Markets - Concept & Instruments,Learn all about Money markets and various instruments,0,0.0,0,https://www.udemy.com/course/moneymarket-srinisir/
3213,Forex Online Course - Beginners / Intermediate 2020,Everything you need to know about foreign exchange trading (Forex Trading),1,0.0,0,https://www.udemy.com/course/forex-online-course-2020-telegramfx/
3214,Finance Fundamentals: Complete guide fundamentals of finance,Finance Fundamentals : A complete course on Building blocks of finance,0,0.0,0,https://www.udemy.com/course/finance-fundamentals-complete-guide-fundamentals-of-finance/
3215,Quickbook Mastery in 60 Minutes- Full Accounts Completion,"Learn Quickbook from Scratch to End, Process Financial Data and Produce Profit & Loss and Balance Sheet Yourself",0,0.0,0,https://www.udemy.com/course/quickbook-mastery-in-60-minutes-full-accounts-completion/
3216,Introduction to Accounting Fundamentals in 120 Minutes!,A course designed for anyone to learn Accounting by an experienced Business teacher and entrepreneur!,1,0.0,0,https://www.udemy.com/course/intro-to-principles-of-accounting/
3217,CIA PART 2 - PRACTICE OF INTERNAL AUDITING - 800+ LATEST MCQ,Master your exam skills with the most latest questions data bank (Sept 2020) for CIA Exams available on the internet.,3,0.0,0,https://www.udemy.com/course/camscoachciapart2/
3218,Accounting Concepts and Principles,All about accounting terms and accounting principles,0,0.0,0,https://www.udemy.com/course/accounting-concepts-and-principles/
3219,CGSS (CERTIFIED GLOBAL SANCTIONS SPECIALIST) EXAM,PREPARE FOR CAMS EXAM AND PASS WITH CONFIDENCE,2,0.0,0,https://www.udemy.com/course/testmastercgss/
3220,Introducing RSI technical indicator in a new light,"using RSI ,stochastic oscillator and EMA",545,0.0,0,https://www.udemy.com/course/rsi-ema-trading/
3221,A Complete Guide to Media Appearance For Finance Experts,Become The Go-To Authority In Your Industry And Scoop Up Your Fair Share Of High Paying Clients...,480,0.0,0,https://www.udemy.com/course/how-finance-experts-featured-in-major-publications-for-free/
3222,Learn and Earn with Stock Market - Intelligent Earnings,Simple steps to make a difference,1,0.0,0,https://www.udemy.com/course/learn-and-earn-with-stock-market-intelligent-earnings/
3223,Quickbooks Online (QBO) Bookkeeping,QBO Set-up of the software to prepare for entry.,4,0.0,0,https://www.udemy.com/course/quickbooks-online-tutorial-nikkis-bookkeeping/
3224,The Basics Of Forex Trading,Learn How To Trade Forex On Your Own!,2,0.0,0,https://www.udemy.com/course/the-basics-of-forex-trading/
